,Time (hours),Ambient Temperature (°C),Flow Rate (m³/s),Pressure (Pa),Water Temperature (°C),leak,sma,std,bb_up,peak,95_per,5_per,temp_anomaly,95_per_press,5_per_press,press_anomaly
1754,2023-03-15 02:00:00,27.2,99.76985509484275,49.99907016908761,29.707242233407012,0,98.5676762307289,0.7328656083500708,99.85019104534153,0,31.94844979399313,25.644597771357326,Normal,50.21336808075998,49.22740399053016,Normal
1755,2023-03-15 03:00:00,26.2,100.05597012531553,50.03770624170931,29.37856118361768,0,98.75852992549615,0.8001593369445115,100.15880876514905,0,31.94844979399313,25.644597771357326,Normal,50.21336808075998,49.22740399053016,Normal
1756,2023-03-15 04:00:00,25.2,100.31275568979233,50.07060671648618,28.985844515416733,0,98.97920035600244,0.8354441489079563,100.44122761659136,0,31.94844979399313,25.644597771357326,Normal,50.21290020631502,49.22740399053016,Normal
1757,2023-03-15 05:00:00,24.46794919243112,100.48358631367375,50.08718303652594,28.56014624349124,0,99.20865654111611,0.8393065381010453,100.67744298279294,0,31.94844979399313,25.644597771357326,Normal,50.21147705700931,49.22740399053016,Normal
1758,2023-03-15 06:00:00,24.46794919243112,100.5158057773674,50.07872059724831,28.173902705353743,0,99.42518397191402,0.8105931655303801,100.84372201159219,0,31.94844979399313,25.650626146192234,Normal,50.20783170482219,49.22740399053016,Normal
1759,2023-03-15 07:00:00,28.79852260505296,100.37693396141262,50.04115386889095,28.232876590078096,0,99.60922542617483,0.7475799049786573,100.91749025988749,0,31.94844979399313,25.68392689765489,Normal,50.20441084418098,49.22740399053016,Normal
1760,2023-03-15 08:00:00,32.83397459621556,100.065936178283,49.976455751395925,28.666691996912405,0,99.74560085532681,0.6565144639894448,100.89450116730835,0,31.94844979399313,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1761,2023-03-15 09:00:00,36.29929578162093,99.61611028921926,49.89222674914085,29.38410384197623,0,99.82471909428396,0.565583331026612,100.81448992358054,0,31.94844979399313,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1762,2023-03-15 10:00:00,38.9583302491977,99.08875807212183,49.79968198519904,30.279969388948288,0,99.84271394134142,0.5351610070090815,100.7792457036073,0,31.94844979399313,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1763,2023-03-15 11:00:00,40.629869194242765,98.5595557906494,49.710742399414656,31.2432883143376,0,99.80073602679083,0.615572087662547,100.8779871802003,0,31.94844979399313,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1764,2023-03-15 12:00:00,41.2,98.10157444561212,49.63517409110889,32.165061840477286,0,99.70381315263315,0.777832135038904,101.06501938895123,0,31.98829429808411,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1765,2023-03-15 13:00:00,40.629869194242765,97.76965299628482,49.57862651633764,32.94507623614497,0,99.5597078945479,0.9584574697199786,101.23700846655787,0,32.06726771771611,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1766,2023-03-15 14:00:00,38.95833024919771,97.59016476541734,49.54205580157903,33.497310291525366,0,99.37806703376246,1.109629970998239,101.31991948300939,0,32.16974094483664,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1767,2023-03-15 15:00:00,36.29929578162093,97.55844573652764,49.52253254841282,33.75416142998467,0,99.16994000136346,1.2013527270366944,101.27230727367767,0,32.261606116830194,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1768,2023-03-15 16:00:00,32.83397459621556,97.64388630970538,49.51500144054922,33.66983757562929,0,98.94753421968954,1.217485199229935,101.07813331834193,0,32.32438244417969,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1769,2023-03-15 17:00:00,28.79852260505297,97.80062620925472,49.51432251398674,33.22305026572281,0,98.72395421098794,1.1544797340343977,100.74429374554813,0,32.44924720888406,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1770,2023-03-15 18:00:00,28.79852260505297,97.98050349693008,49.51693689405499,32.81658998586153,0,98.51267902095151,1.0210243731600077,100.29947167398153,0,32.47905117542191,25.68392689765489,high,50.19838611936771,49.22740399053016,Normal
1771,2023-03-15 19:00:00,28.365435504210804,98.14467330453836,49.52172367533919,32.40693155628463,0,98.32665729954533,0.8373188396040451,99.79196526885241,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1772,2023-03-15 20:00:00,27.932348403368643,98.2710750301546,49.5299401225376,31.99442687767665,0,98.17708553720131,0.6340109732541621,99.28660474039609,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1773,2023-03-15 21:00:00,27.499261302526484,98.35635809685031,49.54443462806288,31.57949102483059,0,98.07210618783722,0.4523441473923611,98.86370844577385,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1774,2023-03-15 22:00:00,27.066174201684323,98.41250362423496,49.5684923922888,31.16251813244159,0,98.01575165051331,0.34310704118845586,98.61618897259311,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1775,2023-03-15 23:00:00,26.63308710084216,98.45974235343884,49.604684455814514,30.743817619057683,0,98.00743386407909,0.3296722109563367,98.58436023325268,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1776,2023-03-16 00:00:00,28.3,98.51814492190064,49.65397756692798,30.51780273077925,0,98.04214807043648,0.36093613832754795,98.67378631250969,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1777,2023-03-16 01:00:00,28.03205080756888,98.60032732039392,49.71520535018728,30.287773211703257,0,98.1113709307789,0.38291142013611396,98.7814659160171,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1778,2023-03-16 02:00:00,27.3,98.70714827232776,49.784882638561335,30.011056398488616,0,98.20445288968808,0.38044907356928115,98.87023876843433,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1779,2023-03-16 03:00:00,26.3,98.82729614230736,49.85731060129967,29.666979336402537,0,98.31019042350307,0.360378568135924,98.94085291774094,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1780,2023-03-16 04:00:00,25.3,98.94055627516082,49.92496127587732,29.26159439496497,0,98.4182462539577,0.33600419654013625,99.00625359790294,0,32.47905117542191,25.68392689765489,Normal,50.19838611936771,49.22740399053016,Normal
1781,2023-03-16 05:00:00,24.56794919243112,99.02359175258697,49.9791908354746,28.825385851499156,0,98.5201600492354,0.3165493806222308,99.07412146532431,0,32.47905117542191,25.70791236216242,Normal,50.19838611936771,49.22740399053016,Normal
1782,2023-03-16 06:00:00,24.56794919243112,99.05647373021422,50.01134144547704,28.42938471526327,0,98.6098242353424,0.3018376729321152,99.13804016297361,0,32.47905117542191,25.75890472587412,Normal,50.19838611936771,49.22740399053016,Normal
1783,2023-03-16 07:00:00,28.89852260505296,99.0280791261848,50.014207221810736,28.47303558842772,0,98.68344138714626,0.2853552385139755,99.18281305454572,0,32.47905117542191,25.799780702483137,Normal,50.19838611936771,49.22740399053016,Normal
1784,2023-03-16 08:00:00,32.93397459621556,98.9388446584894,49.9836701266079,28.88798409147897,0,98.73908885617415,0.26176479076813874,99.19717724001839,0,32.47905117542191,25.853397589417536,Normal,50.19838611936771,49.22740399053016,Normal
1785,2023-03-16 09:00:00,36.39929578162092,98.80013440504928,49.92012388884273,29.58604317112658,0,98.77607021519076,0.23248873608552317,99.18292550334043,0,32.47905117542191,25.853397589417536,Normal,50.19838611936771,49.22740399053016,Normal
1786,2023-03-16 10:00:00,39.058330249197695,98.63046017219128,49.829197842561776,30.46511011436441,0,98.79423326085379,0.20881135468584283,99.15965313155401,0,32.47905117542191,25.853397589417536,Normal,50.19838611936771,49.22740399053016,Normal
1787,2023-03-16 11:00:00,40.72986919424276,98.44974414789876,49.72135495025297,31.416085731509693,0,98.79340007705876,0.21028211607732616,99.16139378019409,0,32.47905117542191,25.853397589417536,Normal,50.19838611936771,49.22740399053016,Normal
1788,2023-03-16 12:00:00,41.3,98.27346859006654,49.61019798202455,32.33010031125465,0,98.77301038273926,0.24789637257110364,99.20682903473869,0,32.47905117542191,25.853397589417536,Normal,50.19838611936771,49.22740399053016,Normal
1789,2023-03-16 13:00:00,40.72986919424276,98.10870053665748,49.50971980898005,33.10547779155608,0,98.73204148409455,0.31149572455541097,99.27715900206653,0,32.522548728070355,25.853397589417536,high,50.19838611936771,49.22740399053016,Normal
1790,2023-03-16 14:00:00,39.0583302491977,97.9535087484104,49.43114762036518,33.65406061310332,0,98.66923819043478,0.3844107598041046,99.34195702009197,0,32.64050951201362,25.853397589417536,high,50.19838611936771,49.22740399053016,Normal
1791,2023-03-16 15:00:00,36.39929578162092,97.80027264860672,49.38029365144938,33.90664651863219,0,98.58365289929306,0.4540433145938849,99.37822869983235,0,32.707086298528274,25.853397589417536,high,50.19838611936771,49.22740399053016,Normal
1792,2023-03-16 16:00:00,32.93397459621556,97.64206939081056,49.35630437596783,33.817292105489365,0,98.47544565893054,0.5122501562304442,99.37188343233382,0,32.73178971190939,25.853397589417536,high,50.19838611936771,49.22740399053016,Normal
1793,2023-03-16 17:00:00,28.898522605052964,97.48010428548874,49.352353598195286,33.36616075522035,0,98.34682170333902,0.5541671305505749,99.31661418180252,0,32.78678173119697,25.853397589417536,high,50.19838611936771,49.22740399053016,Normal
1794,2023-03-16 18:00:00,28.898522605052964,97.32944573829631,49.358230350457575,32.95708519130675,0,98.20290270401252,0.5769046722105442,99.21248588038097,0,32.82022702451269,25.853397589417536,high,50.19838611936771,49.229126051742284,Normal
1795,2023-03-16 19:00:00,28.4654355042108,97.2204596350152,49.36411427409313,32.54644666809143,0,98.05226774641505,0.5778484057030339,99.06350245639537,0,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26328514620101,Normal
1796,2023-03-16 20:00:00,28.032348403368644,97.19439807629196,49.364342397854855,32.1342179531252,0,97.90689719789862,0.5534459958125946,98.87542769057066,0,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1797,2023-03-16 21:00:00,27.59926130252648,97.29336801445696,49.35985081300179,31.72019545989646,0,97.7813333320159,0.5007882069844947,98.65771269423877,0,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1798,2023-03-16 22:00:00,27.16617420168432,97.54689232165128,49.3583083980438,31.304009089933185,0,97.69103601113757,0.42584461886115826,98.43626409414459,0,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1799,2023-03-16 23:00:00,26.73308710084216,97.95883477615644,49.37167607471548,30.885189671694395,0,97.65012689682572,0.3656594923367506,98.29003100841504,0,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1800,2023-03-17 00:00:00,26.2,98.4989995165816,49.41180640266676,30.45408736210016,0,97.66892114070197,0.4043588283263469,98.37654909027307,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1801,2023-03-17 01:00:00,25.93205080756888,99.1029086894392,49.485446857085904,30.035702994059715,0,97.75177182010044,0.5704153378663526,98.74999866136656,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1802,2023-03-17 02:00:00,25.2,99.6811976976454,49.59034926054725,29.58555472760331,0,97.89574589920336,0.7984276729160157,99.2929943268064,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1803,2023-03-17 03:00:00,24.2,100.1372699140819,49.713963660003735,29.0812961983188,0,98.09049567132628,1.025694413132948,99.88546089430893,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1804,2023-03-17 04:00:00,23.2,100.38915330815964,49.83544083212136,28.528101052150458,0,98.31941933110538,1.2070402425576137,100.4317397555812,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1805,2023-03-17 05:00:00,22.46794919243112,100.38978830514046,49.93060573995023,27.95664891621959,0,98.56189299940968,1.3108936509005926,100.85595688848572,1,32.82022702451269,25.853397589417536,Normal,50.19838611936771,49.26449858993806,Normal
1806,2023-03-17 06:00:00,22.46794919243112,100.13989847614246,49.97853957218275,27.43907953959241,0,98.79609739423022,1.3217006418804915,101.10907351752108,1,32.82022702451269,25.858056799576968,Normal,50.19838611936771,49.26449858993806,Normal
1807,2023-03-17 07:00:00,26.79852260505296,99.68932191756498,49.96777433610581,27.378827126399404,0,99.00183591777602,1.244007237416587,101.17884858325505,1,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1808,2023-03-17 08:00:00,30.83397459621556,99.1258020333147,49.90010074756714,27.70236475059879,0,99.1627862475279,1.1062126220660113,101.09865833614343,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1809,2023-03-17 09:00:00,34.29929578162093,98.5538572371602,49.79065281038506,28.316604927312984,0,99.26782701608651,0.9631594444712833,100.95335604391126,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1810,2023-03-17 10:00:00,36.9583302491977,98.06935499758364,49.66407027865704,29.11659324762622,0,99.31136557241422,0.8870999203838236,100.86379043308591,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1811,2023-03-17 11:00:00,38.629869194242765,97.73682898422337,49.54779210829253,29.99293393324255,0,99.29286508975314,0.9195911964571545,100.90214968355316,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1812,2023-03-17 12:00:00,39.2,97.57589021235678,49.46448605765156,30.83819149711902,0,99.21593931440106,1.0246461445519761,101.00907006736702,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1813,2023-03-17 13:00:00,38.629869194242765,97.5604447610806,49.42594487580013,31.552331011022552,0,99.0874006537045,1.1313112658796323,101.06719536899386,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1814,2023-03-17 14:00:00,36.95833024919771,97.63062804762043,49.4303525669863,32.047734788148524,0,98.91651984953576,1.1869634860360592,100.99370595009886,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1815,2023-03-17 15:00:00,34.29929578162093,97.7135808694909,49.46376926917636,32.254215439303266,0,98.71454576248652,1.1663858154986513,100.75572093960916,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1816,2023-03-17 16:00:00,30.83397459621556,97.74662227741868,49.50533782061184,32.12386080108308,0,98.49433484325812,1.066671365856177,100.36100973350642,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1817,2023-03-17 17:00:00,26.79852260505297,97.69583373037725,49.534519539703545,31.63491748416237,0,98.26983862869452,0.902307316473701,99.8488764325235,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1818,2023-03-17 18:00:00,26.79852260505297,97.56471494235298,49.53801702421285,31.19109698459118,0,98.0552400008787,0.7008558504532005,99.2817377391718,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1819,2023-03-17 19:00:00,26.365435504210804,97.39084599547256,49.51415502157763,30.748855789761784,0,97.86370034070433,0.49855559927027215,98.73617263942731,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1820,2023-03-17 20:00:00,25.932348403368643,97.23230390121512,49.47333035261144,30.30824012733191,0,97.70590882969604,0.33590006511073844,98.29373394363984,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1821,2023-03-17 21:00:00,25.499261302526484,97.14868283603168,49.434429995309934,29.869029335146607,0,97.58881096293534,0.24643988251805,98.02008075734193,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1822,2023-03-17 22:00:00,25.066174201684323,97.18296455306348,49.41842574363722,29.43075507438255,0,97.51494509255865,0.22081944704838333,97.90137912489332,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1823,2023-03-17 23:00:00,24.63308710084216,97.3497823912425,49.44125301027829,28.99279966609848,0,97.48269120981024,0.2136130765574778,97.85651409378583,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1824,2023-03-18 00:00:00,22.7,97.63314353839525,49.5082798321174,28.41737502848764,0,97.48746232031345,0.21650376826358186,97.86634391477472,0,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1825,2023-03-18 01:00:00,22.43205080756888,97.99334042099603,49.61211656166632,27.8684734049757,0,97.52353695863974,0.26121784014689453,97.9806681788968,1,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1826,2023-03-18 02:00:00,21.7,98.37977719418862,49.73440547968004,27.30068852822011,0,97.58596605418707,0.3599864260199234,98.21594229972193,1,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1827,2023-03-18 03:00:00,20.7,98.74478675830488,49.8509416699908,26.69072392073199,0,97.67189987825492,0.4920695547550046,98.53302159907618,1,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1828,2023-03-18 04:00:00,19.7,99.0537247182621,49.93844015863984,26.042319616254293,0,97.78082508165853,0.6342452182906925,98.89075421366725,1,32.82022702451269,25.86160227609955,Normal,50.19838611936771,49.26449858993806,Normal
1829,2023-03-18 05:00:00,18.96794919243112,99.28851893395904,49.9808113228271,25.38410401923254,0,97.91354884862368,0.7674910132037657,99.25665812173027,1,32.82022702451269,25.858056799576968,low,50.19838611936771,49.26449858993806,Normal
1830,2023-03-18 06:00:00,18.96794919243112,99.4446405276071,49.97306298806794,24.78571525609481,0,98.07020931406153,0.8742536363273722,99.60015317763443,1,32.82022702451269,25.858056799576968,low,50.19838611936771,49.26449858993806,Normal
1831,2023-03-18 07:00:00,23.29852260505296,99.52405354912928,49.92179772756186,24.646797367233024,0,98.24797661019959,0.9381038723853791,99.889658386874,1,32.82022702451269,25.858056799576968,low,50.19838611936771,49.26449858993806,Normal
1832,2023-03-18 08:00:00,27.33397459621556,99.5281104947876,49.84240801246841,24.89800563493162,0,98.43929382633064,0.9462054367393484,100.0951533406245,1,32.82022702451269,25.847591229094753,low,50.19838611936771,49.26449858993806,Normal
1833,2023-03-18 09:00:00,30.799295781620927,99.45407698511056,49.7540994653262,25.44970475208273,0,98.63141000542053,0.892878726851936,100.19394777741142,1,32.82022702451269,25.68392689765489,low,50.19838611936771,49.26449858993806,Normal
1834,2023-03-18 10:00:00,33.4583302491977,99.29714053631815,49.67445894993696,26.19785726396692,0,98.80759133735843,0.7829014334887888,100.17766884596381,1,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.26449858993806,Normal
1835,2023-03-18 11:00:00,35.129869194242765,99.05713686336355,49.61526324904623,27.03095431763634,0,98.94987087670184,0.6350680449248374,100.0612399553203,1,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.26449858993806,Normal
1836,2023-03-18 12:00:00,35.7,98.74687834000146,49.58064664844974,27.83756993118424,0,99.04268211016904,0.4899437467107827,99.9000836669129,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.26449858993806,Normal
1837,2023-03-18 13:00:00,35.129869194242765,98.39786468905156,49.56785109983375,28.513960307910928,0,99.07639246584033,0.420122113561518,99.81160616457298,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.27382236546138,Normal
1838,2023-03-18 14:00:00,33.45833024919771,98.059795766462,49.56990408584839,28.97094977810721,0,99.04972734686312,0.4749346522498964,99.88086298830044,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.281834169830425,Normal
1839,2023-03-18 15:00:00,30.799295781620927,97.79251575137332,49.57901109492819,29.13935631028818,0,98.97037142961881,0.594919097406491,100.01147985008016,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.287072134970245,Normal
1840,2023-03-18 16:00:00,27.33397459621556,97.65199776741264,49.58938002410219,28.97351824602781,0,98.85356085038137,0.7045721372486317,100.08656209056647,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.292372941867036,Normal
1841,2023-03-18 17:00:00,23.29852260505297,97.6745928659616,49.59859357239037,28.452975706390887,0,98.71906701138158,0.7654086682365664,100.05853218079558,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.29755441882913,Normal
1842,2023-03-18 18:00:00,23.29852260505297,97.86497054730792,49.607322472066976,27.980070860908,0,98.58742784635665,0.7651162792675229,99.92638133507481,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.30679723668198,Normal
1843,2023-03-18 19:00:00,22.865435504210804,98.19241321678732,49.61784718975667,27.509904549036563,0,98.47645781866147,0.7116197155223557,99.7217923208256,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.32153605270647,Normal
1844,2023-03-18 20:00:00,22.432348403368643,98.59755747168364,49.63226869379876,27.0415850616576,0,98.39891173340281,0.6329555381062252,99.5065839250887,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.32153605270647,Normal
1845,2023-03-18 21:00:00,21.999261302526484,99.00814996036756,49.65129810145609,26.574596282135182,0,98.36175114800756,0.5758934911717122,99.36956475755805,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.32153605270647,Normal
1846,2023-03-18 22:00:00,21.566174201684323,99.35914868421524,49.67414556722324,26.10881564693866,0,98.36691849366565,0.5852516603097628,99.39110889920774,0,32.82022702451269,25.68392689765489,Normal,50.19838611936771,49.32153605270647,Normal
1847,2023-03-18 23:00:00,21.13308710084216,99.6107445505634,49.699456137783294,25.64443501017889,0,98.41305246759897,0.6614636871904555,99.57061392018227,1,32.82022702451269,25.650626146192234,low,50.19838611936771,49.32153605270647,Normal
1848,2023-03-19 00:00:00,22.8,99.75830349569732,49.726716081117786,25.37829402296091,0,98.49733789724029,0.7643112476367265,99.83488258060456,1,32.82022702451269,25.645955845069,low,50.19838611936771,49.32153605270647,Normal
1849,2023-03-19 01:00:00,22.53205080756888,99.83077360174497,49.75730285246729,25.11158935002103,0,98.61674697329806,0.854024805125441,100.11129038226758,1,32.82022702451269,25.642683862985255,low,50.19838611936771,49.32153605270647,Normal
1850,2023-03-19 02:00:00,21.8,99.87793767537534,49.79448438686709,24.80105440756521,0,98.76825879904085,0.905933942283581,100.35364319803712,1,32.82022702451269,25.606507450289882,low,50.19838611936771,49.32153605270647,Normal
1851,2023-03-19 03:00:00,20.8,99.95070729243471,49.84213785969458,24.425689572037623,0,98.9481080941293,0.9088374243418905,100.53857358672761,1,32.82022702451269,25.54893017240156,low,50.19838611936771,49.32153605270647,Normal
1852,2023-03-19 04:00:00,19.8,100.08111096752968,49.90256350989706,23.991407483652125,0,99.15053419413904,0.8632874651985629,100.66128725823653,1,32.82022702451269,25.503065553001274,low,50.19838611936771,49.32153605270647,Normal
1853,2023-03-19 05:00:00,19.06794919243112,100.26884059303002,49.97426027413148,23.528566356407577,0,99.36672150472809,0.7809831031649276,100.73344193526671,1,32.82022702451269,25.493906145880597,low,50.19838611936771,49.32153605270647,Normal
1854,2023-03-19 06:00:00,19.06794919243112,100.47907573377036,50.050689130435934,23.10844911398104,0,99.58456360359996,0.6823685030822266,100.77870848399385,1,32.82022702451269,25.493906145880597,low,50.19838611936771,49.32153605270647,Normal
1855,2023-03-19 07:00:00,23.39852260505296,100.6525191226024,50.12078592015794,23.135826579148382,0,99.78957242908454,0.5892983025083874,100.82084445847423,1,32.82022702451269,25.493906145880597,low,50.19838611936771,49.32153605270647,Normal
1856,2023-03-19 08:00:00,27.43397459621556,100.7244437840248,50.17137408234083,23.54219090796817,0,99.96681295511299,0.5131109861822746,100.86475718093196,1,32.82022702451269,25.485393785931432,low,50.19838611936771,49.32153605270647,Normal
1857,2023-03-19 09:00:00,30.89929578162092,100.64649480312828,50.1908889423894,24.23825845575342,0,100.10334169200972,0.44877239124632456,100.8886933766908,1,32.82022702451269,25.456064021148617,low,50.19838611936771,49.32153605270647,Normal
1858,2023-03-19 10:00:00,33.558330249197695,100.40405553823452,50.1732419330022,25.119363066683302,0,100.19041726317796,0.3885851929434937,100.87044135082908,1,32.82022702451269,25.44877252361615,low,50.19838611936771,49.32153605270647,Normal
1859,2023-03-19 11:00:00,35.22986919424276,100.02348581203456,50.12046412734904,26.072891644810348,0,100.22481236830059,0.34884645625761496,100.83529366675141,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1860,2023-03-19 12:00:00,35.8,99.56692914731218,50.04307420464713,26.98678454019583,0,100.20886450593515,0.3754706310934234,100.86593811034865,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1861,2023-03-19 13:00:00,35.22986919424276,99.11647945639976,49.95783429094883,27.757713631974912,0,100.14933999382305,0.4822857034298852,100.99333997482535,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1862,2023-03-19 14:00:00,33.5583302491977,98.75288399099722,49.88344664188324,28.297758187409165,0,100.0555855201249,0.6273715609494596,101.15348575178645,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1863,2023-03-19 15:00:00,30.89929578162092,98.53550560109308,49.835488371482505,28.53907604200661,0,99.9376520458464,0.7664730141549326,101.27897982061754,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1864,2023-03-19 16:00:00,27.43397459621556,98.48951170261446,49.82220364965959,28.43679280633099,0,99.80501877377014,0.8700951185646609,101.3276852312583,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1865,2023-03-19 17:00:00,23.398522605052964,98.60355638476445,49.84253954841019,27.970690769283287,0,99.66624508974802,0.9207212704524461,101.27750731303979,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1866,2023-03-19 18:00:00,23.398522605052964,98.83760086883797,49.887086376176654,27.547219123959763,0,99.52945551767031,0.9108649825669959,101.12346923716255,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1867,2023-03-19 19:00:00,22.9654355042108,99.1372823153733,49.94160866139468,27.121849638325603,0,99.40318578373456,0.8435651934989834,100.87942487235777,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.32153605270647,Normal
1868,2023-03-19 20:00:00,22.532348403368644,99.44949971396548,49.991967658474216,26.69447173698262,0,99.29694044456294,0.7353780724700126,100.58385207138545,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.331123469220444,Normal
1869,2023-03-19 21:00:00,22.09926130252648,99.73415354992616,50.02875486669489,26.265214556236877,0,99.22091200679608,0.6215146057491122,100.30856256685703,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.34070533291451,Normal
1870,2023-03-19 22:00:00,21.66617420168432,99.96900998525392,50.05005515125711,25.83436992232321,0,99.18465821071437,0.5553978404857244,100.15660443156439,0,32.82022702451269,25.44877252361615,Normal,50.19838611936771,49.34070533291451,Normal
1871,2023-03-19 23:00:00,21.23308710084216,100.14757861300036,50.06141049085757,25.402300152696217,0,99.19499927746152,0.5733026392469478,100.19827889614368,0,32.82022702451269,25.429622181248355,low,50.19838611936771,49.34070533291451,Normal
1872,2023-03-20 00:00:00,22.0,100.27252993237175,50.07303699097622,25.082246609300014,0,99.25379934288316,0.6464368203470046,100.38506377849042,0,32.82022702451269,25.40139034602303,low,50.19838611936771,49.34070533291451,Normal
1873,2023-03-20 01:00:00,21.73205080756888,100.3485378081598,50.09531511550298,24.76670130303977,0,99.3564708721965,0.7166706122225474,100.61064444358595,0,32.82022702451269,25.38381351941896,low,50.19838611936771,49.34070533291451,Normal
